PREFIX-ID,ID,DATE+#,DATE,"a,b,etc.",DATE TAKEN,SEASON,SEASON2,SEASONCAT,SEX,SITE,AGE,LIVE WEIGHT,LIVE.BM.KG,BM.LB,BM.KG,POINTS.L,POINTS.R,SPREAD.IN,SPREAD.MM,BASAL.CIR.L.IN,BASAL.CIR.L.MM,BASAL.CIR.R.IN,BASAL.CIR.R.MM ,BEAM.L.IN,BASAL.T.MM,BEAM.L.MM,BEAM.R.IN,BEAM.R.MM,BEAM.T.MM,LACTATION,NOTES,rain_lag_0,rain_lag_1,rain_lag_2,rain_lag_3,rain_lag_4,rain_lag_5
,FB42344,,,,12/6/2015,2015-2016,15,G,F,BOWIE,5.5,82,37.18820862,62,28.11791383,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42347,,,,12/9/2015,2015-2016,15,G,F,BOWIE,2.5,90,40.81632653,62,28.11791383,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42351a,,,,12/13/2015,2015-2016,15,G,F,BOWIE,1.5,75,34.01360544,52,23.58276644,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42351b,,,,12/13/2015,2015-2016,15,G,F,BOWIE,4.5,102,46.2585034,76,34.46712018,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42351c,,,,12/13/2015,2015-2016,15,G,F,BOWIE,2.5,80,36.28117914,60,27.21088435,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42351d,,,,12/13/2015,2015-2016,15,G,F,BOWIE,4.5,95,43.08390023,74,33.5600907,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42358 ,,,,12/20/2015,2015-2016,15,G,M,BOWIE,6.5,136,61.67800454,106,48.07256236,4,4,15.625,396.875,3.75,95.25,3.875,98.425,17.25,193.675,438.15,19.25,488.95,927.1,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42360,,,,12/22/2015,2015-2016,15,G,F,BOWIE,0.5,80,36.28117914,50,22.67573696,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42366,,,,12/28/2015,2015-2016,15,G,F,BOWIE,6.5,96,43.53741497,74,33.5600907,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42371a,,,,1/2/2016,2015-2016,15,G,F,BOWIE,6.5,98,44.44444444,73,33.10657596,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42371b,,,,1/2/2016,2015-2016,15,G,F,BOWIE,0.5,56,25.3968254,34,15.41950113,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42372 ,,,,1/3/2016,2015-2016,15,G,M,BOWIE,0.5,,,42,19.04761905,,,,,,,,,,,,,,,N,Nubbin Buck,35.645,19.26,29.17,23.99,22.96,26.21
,FB42372,,,,1/3/2016,2015-2016,15,G,F,BOWIE,2.5,92,41.72335601,70,31.74603175,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42377,,,,1/8/2016,2015-2016,15,G,F,BOWIE,5.5,95,43.08390023,75,34.01360544,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42378,,,,1/9/2016,2015-2016,15,G,F,BOWIE,3.5,102,46.2585034,86,39.00226757,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42379 ,,,,1/10/2016,2015-2016,15,G,M,BOWIE,3.5,135,61.2244898,110,49.88662132,6,4,15,381,4.625,117.475,4.625,117.475,20.125,234.95,511.175,21.75,552.45,1063.625,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42382 ,,,,1/13/2016,2015-2016,15,G,M,BOWIE,3.5,150,68.02721088,120,54.42176871,5,5,17.875,454.025,4.375,111.125,4.375,111.125,21.5,222.25,546.1,21.875,555.625,1101.725,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42385 ,,,,1/16/2016,2015-2016,15,G,M,BOWIE,4.5,142,64.39909297,136,61.67800454,6,6,15.375,390.525,4.125,104.775,4.5,114.3,19,219.075,482.6,19,482.6,965.2,N,,35.645,19.26,29.17,23.99,22.96,26.21
,FB42392,,,,1/23/2016,2015-2016,15,G,F,BOWIE,3.5,85,38.54875283,60,27.21088435,,,,,,,,,,,,,,,N,,35.645,19.26,29.17,23.99,22.96,26.21
,B42654 ,,,,10/11/2016,2016-2017,16,H,M,BOWIE,6.5,150,68.02721088,120,54.42176871,5,5,18,457.2,4.5,114.3,4.5,114.3,22.875,228.6,581.025,22.375,568.325,1149.35,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42679 ,,,,11/5/2016,2016-2017,16,H,M,BOWIE,4.5,170,77.09750567,135,61.2244898,5,5,14.5,368.3,3.5,88.9,3.75,95.25,19.625,184.15,498.475,19.875,504.825,1003.3,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42686a,,,,11/12/2016,2016-2017,16,H,F,BOWIE,2.5,82,37.18820862,62,28.11791383,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42686b,,,,11/12/2016,2016-2017,16,H,F,BOWIE,3.5,90,40.81632653,70,31.74603175,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42686c,,,,11/12/2016,2016-2017,16,H,F,BOWIE,1.5,82,37.18820862,62,28.11791383,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42686d,,,,11/12/2016,2016-2017,16,H,F,BOWIE,4.5,102,46.2585034,82,37.18820862,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42687,,,,11/13/2016,2016-2017,16,H,F,BOWIE,0.5,70,31.74603175,50,22.67573696,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42334,,,,11/26/2016,2016-2017,16,H,F,BOWIE,0.5,76,34.46712018,51,23.1292517,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42700,,,,11/26/2016,2016-2017,16,H,F,BOWIE,4.5,93,42.17687075,68,30.83900227,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42701 ,,,,11/27/2016,2016-2017,16,H,M,BOWIE,3.5,135,61.2244898,112,50.79365079,4,4,13.125,333.375,4.125,104.775,4,101.6,18.25,206.375,463.55,17,431.8,895.35,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42713 ,,,,12/9/2016,2016-2017,16,H,M,BOWIE,4.5,142,64.39909297,120,54.42176871,4,6,17.625,447.675,5,127,5,127,20.75,254,527.05,20.75,527.05,1054.1,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42714a,,,,12/10/2016,2016-2017,16,H,M,BOWIE,3.5,135,61.2244898,100,45.35147392,4,4,13,330.2,3.375,85.725,4,101.6,15.25,187.325,387.35,15.125,384.175,771.525,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42714b,,,,12/10/2016,2016-2017,16,H,M,BOWIE,4.5,137,62.13151927,112,50.79365079,4,4,16.875,428.625,4.25,107.95,4,101.6,20.25,209.55,514.35,19.375,492.125,1006.475,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42714a,,,,12/10/2016,2016-2017,16,H,F,BOWIE,3.5,104,47.16553288,79,35.8276644,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42714b,,,,12/10/2016,2016-2017,16,H,F,BOWIE,5.5,100,45.35147392,75,34.01360544,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42715,,,,12/11/2016,2016-2017,16,H,F,BOWIE,1.5,90,40.81632653,70,31.74603175,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42720,,,,12/16/2016,2016-2017,16,H,F,BOWIE,2.5,95,43.08390023,76,34.46712018,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42722c,,,,12/18/2016,2016-2017,16,H,M,BOWIE,3.5,155,70.29478458,135,61.2244898,4,4,14.25,361.95,3.375,85.725,3.25,82.55,17,168.275,431.8,16.75,425.45,857.25,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42722a,,,,12/18/2016,2016-2017,16,H,F,BOWIE,2.5,84,38.0952381,64,29.02494331,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42722b,,,,12/18/2016,2016-2017,16,H,F,BOWIE,0.5,57,25.85034014,37,16.78004535,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42723,,,,12/19/2016,2016-2017,16,H,F,BOWIE,3.5,85,38.54875283,60,27.21088435,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42726a,,,,12/22/2016,2016-2017,16,H,F,BOWIE,1.5,72,32.65306122,50,22.67573696,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42726b,,,,12/22/2016,2016-2017,16,H,F,BOWIE,3.5,100,45.35147392,82,37.18820862,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42727 ,,,,12/23/2016,2016-2017,16,H,M,BOWIE,3.5,127,57.59637188,102,46.2585034,1,1,,,,,,,,,,,,,N,Spike,33.19,35.645,19.26,29.17,23.99,22.96
,FB42727,,,,12/23/2016,2016-2017,16,H,F,BOWIE,1.5,70,31.74603175,50,22.67573696,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42736a,,,,1/1/2017,2016-2017,16,H,F,BOWIE,3.5,95,43.08390023,70,31.74603175,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,FB42736b,,,,1/1/2017,2016-2017,16,H,F,BOWIE,5.5,82,37.18820862,57,25.85034014,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42749 ,,,,1/14/2017,2016-2017,16,H,M,BOWIE,1.5,95,43.08390023,75,34.01360544,2,2,,,,,,,,,,,,,N,Small forked antler,33.19,35.645,19.26,29.17,23.99,22.96
,B42778 ,,,,2/12/2017,2016-2017,16,H,M,BOWIE,1.5,90,40.81632653,70,31.74603175,1,1,,,,,,,,,,,,,N,Spike,33.19,35.645,19.26,29.17,23.99,22.96
,FB42783,,,,2/17/2017,2016-2017,16,H,F,BOWIE,3.5,89,40.36281179,68,30.83900227,,,,,,,,,,,,,,,N,,33.19,35.645,19.26,29.17,23.99,22.96
,B42784 ,,,,2/18/2017,2016-2017,16,H,M,BOWIE,1.5,75,34.01360544,5,2.267573696,1,1,,,,,,,,,,,,,N,Spike,33.19,35.645,19.26,29.17,23.99,22.96
,B43032 ,,,,10/24/2017,2017-2018,17,I,M,BOWIE,7.5,120,54.42176871,100,45.35147392,5,6,13.875,352.425,3.875,98.425,3.75,95.25,18.125,193.675,460.375,17.5,444.5,904.875,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43043 ,,,,11/4/2017,2017-2018,17,I,M,BOWIE,,118,53.51473923,96,43.53741497,4,4,13.375,339.725,3.875,98.425,3.875,98.425,15.75,196.85,400.05,16.625,422.275,822.325,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43043a,,,,11/4/2017,2017-2018,17,I,F,BOWIE,4.5,84,38.0952381,66,29.93197279,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43043b,,,,11/4/2017,2017-2018,17,I,F,BOWIE,1.5,70,31.74603175,52,23.58276644,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43043c,,,,11/4/2017,2017-2018,17,I,F,BOWIE,1.5,,,40,18.14058957,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43043d,,,,11/4/2017,2017-2018,17,I,F,BOWIE,1.5,,,35,15.87301587,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43046,,,,11/7/2017,2017-2018,17,I,F,BOWIE,3.5,,,87,39.45578231,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43049,,,,11/10/2017,2017-2018,17,I,F,BOWIE,3.5,70,31.74603175,56,25.3968254,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43050 ,,,,11/11/2017,2017-2018,17,I,M,BOWIE,2.5,115,52.15419501,100,45.35147392,4,4,13,330.2,3.625,92.075,3.625,92.075,12,184.15,304.8,12,304.8,609.6,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43050a,,,,11/11/2017,2017-2018,17,I,F,BOWIE,3.5,85,38.54875283,70,31.74603175,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43050b,,,,11/11/2017,2017-2018,17,I,F,BOWIE,0.5,50,22.67573696,35,15.87301587,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43051a,,,,11/12/2017,2017-2018,17,I,F,BOWIE,2.5,97,43.99092971,77,34.92063492,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43051b,,,,11/12/2017,2017-2018,17,I,F,BOWIE,3.5,99,44.89795918,79,35.8276644,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43059,,,,11/20/2017,2017-2018,17,I,F,BOWIE,0.5,,,40,18.14058957,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43064 ,,,,11/25/2017,2017-2018,17,I,M,BOWIE,4.5,159,72.10884354,120,54.42176871,4,4,16,406.4,3.625,92.075,4.125,104.775,17,196.85,431.8,17.375,441.325,873.125,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43065,,,,11/26/2017,2017-2018,17,I,F,BOWIE,3.5,94,42.63038549,74,33.5600907,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43071 ,,,,12/2/2017,2017-2018,17,I,M,BOWIE,3.5,170,77.09750567,145,65.75963719,5,6,18.625,473.075,3.625,92.075,3.75,95.25,21.5,187.325,546.1,22.375,568.325,1114.425,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43072 ,,,,12/3/2017,2017-2018,17,I,M,BOWIE,7.5,152,68.93424036,130,58.9569161,4,6,17.125,434.975,4.875,123.825,4.75,120.65,22.875,244.475,581.025,22.875,581.025,1162.05,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43072a,,,,12/3/2017,2017-2018,17,I,F,BOWIE,3.5,84,38.0952381,62,28.11791383,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43072b,,,,12/3/2017,2017-2018,17,I,F,BOWIE,2.5,85,38.54875283,55,24.94331066,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43085 ,,,,12/16/2017,2017-2018,17,I,M,BOWIE,2.5,135,61.2244898,110,49.88662132,4,4,15,381,3.375,85.725,3.375,85.725,20.5,171.45,520.7,19.875,504.825,1025.525,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43085a,,,,12/16/2017,2017-2018,17,I,F,BOWIE,0.5,80,36.28117914,64,29.02494331,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43085b,,,,12/16/2017,2017-2018,17,I,F,BOWIE,2.5,93,42.17687075,75,34.01360544,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43086 ,,,,12/17/2017,2017-2018,17,I,M,BOWIE,2.5,100,45.35147392,80,36.28117914,4,4,14,355.6,3.25,82.55,3.25,82.55,20.5,165.1,520.7,19.875,504.825,1025.525,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43086,,,,12/17/2017,2017-2018,17,I,F,BOWIE,3.5,90,40.81632653,60,27.21088435,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43087 ,,,,12/18/2017,2017-2018,17,I,M,BOWIE,5.5,160,72.56235828,143,64.85260771,4,4,19.75,501.65,5.5,139.7,5.5,139.7,21.875,279.4,555.625,20.375,517.525,1073.15,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43098,,,,12/29/2017,2017-2018,17,I,F,BOWIE,6.5,125,56.6893424,110,49.88662132,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43098,,,,12/29/2017,2017-2018,17,I,F,BOWIE,2.5,100,45.35147392,85,38.54875283,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43104a,,,,1/4/2018,2017-2018,17,I,M,BOWIE,1.5,100,45.35147392,85,38.54875283,1,,,,,,,,,,,,,,N,Spike,28.3,33.19,35.645,19.26,29.17,23.99
,B43104b,,,,1/4/2018,2017-2018,17,I,M,BOWIE,4.5,125,56.6893424,100,45.35147392,4,4,16.125,409.575,4.125,104.775,4.75,120.65,20.125,225.425,511.175,20.5,520.7,1031.875,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43104a,,,,1/4/2018,2017-2018,17,I,F,BOWIE,,,,,,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43104b,,,,1/4/2018,2017-2018,17,I,F,BOWIE,,,,,,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43106a,,,,1/6/2018,2017-2018,17,I,F,BOWIE,4.5,,,82,37.18820862,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,FB43106b,,,,1/6/2018,2017-2018,17,I,F,BOWIE,3.5,,,72,32.65306122,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43107 ,,,,1/7/2018,2017-2018,17,I,M,BOWIE,1.5,93,42.17687075,68,30.83900227,1,1,,,,,,,,,,,,,N,Spike,28.3,33.19,35.645,19.26,29.17,23.99
,FB43107,,,,1/7/2018,2017-2018,17,I,F,BOWIE,4.5,84,38.0952381,62,28.11791383,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43108 ,,,,1/8/2018,2017-2018,17,I,M,BOWIE,1.5,70,31.74603175,52,23.58276644,,,,,,,,,,,,,,,N,Nubbin Buck,28.3,33.19,35.645,19.26,29.17,23.99
,FB43108,,,,1/8/2018,2017-2018,17,I,F,BOWIE,,92,41.72335601,70,31.74603175,,,,,,,,,,,,,,,N,,28.3,33.19,35.645,19.26,29.17,23.99
,B43119 ,,,,1/19/2018,2017-2018,17,I,M,BOWIE,,77,34.92063492,57,25.85034014,1,1,,,,,,,,,,,,,N,Spike,28.3,33.19,35.645,19.26,29.17,23.99
,FB43407a,,,,11/3/2018,2018-2019,18,J,F,BOWIE,6.5,106,48.07256236,86,39.00226757,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43407b,,,,11/3/2018,2018-2019,18,J,F,BOWIE,2.5,90,40.81632653,70,31.74603175,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43413 ,,,,11/9/2018,2018-2019,18,J,M,BOWIE,5.5,144,65.30612245,114,51.70068027,4,6,16.5,419.1,4.25,107.95,4.25,107.95,21,215.9,533.4,20.625,523.875,1057.275,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43414 ,,,,11/10/2018,2018-2019,18,J,M,BOWIE,4.5,134,60.77097506,110,49.88662132,4,4,19.375,492.125,3.5,88.9,3.5,88.9,19.875,177.8,504.825,19.75,501.65,1006.475,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43414a,,,,11/10/2018,2018-2019,18,J,F,BOWIE,3.5,90,40.81632653,70,31.74603175,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43414b,,,,11/10/2018,2018-2019,18,J,F,BOWIE,2.5,95,43.08390023,75,34.01360544,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43414c,,,,11/10/2018,2018-2019,18,J,F,BOWIE,2.5,100,45.35147392,80,36.28117914,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43415 ,,,,11/11/2018,2018-2019,18,J,M,BOWIE,4.5,130,58.9569161,105,47.61904762,4,4,13,330.2,4,101.6,4,101.6,15,203.2,381,16.5,419.1,800.1,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43421,,,,11/17/2018,2018-2019,18,J,F,BOWIE,5.5,97,43.99092971,72,32.65306122,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43422 ,,,,11/18/2018,2018-2019,18,J,M,BOWIE,4.5,128,58.04988662,108,48.97959184,1,1,7,177.8,,,,,6.25,,158.75,8.125,206.375,365.125,N,Spike,31.84,28.3,33.19,35.645,19.26,29.17
,B43429 ,,,,11/25/2018,2018-2019,18,J,M,BOWIE,4.5,148,67.12018141,122,55.32879819,4,4,15.5,393.7,4,101.6,4,101.6,17,203.2,431.8,17.375,441.325,873.125,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43435 ,,,,12/1/2018,2018-2019,18,J,M,BOWIE,1.5,86,39.00226757,66,29.93197279,1,1,3,76.2,,,,,0.75,,19.05,1,25.4,44.45,N,Spike,31.84,28.3,33.19,35.645,19.26,29.17
,FB43435a,,,,12/1/2018,2018-2019,18,J,F,BOWIE,2.5,94,42.63038549,74,33.5600907,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43435b,,,,12/1/2018,2018-2019,18,J,F,BOWIE,6.5,109,49.43310658,86,39.00226757,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43436a,,,,12/2/2018,2018-2019,18,J,M,BOWIE,3.5,122,55.32879819,96,43.53741497,4,4,13,330.2,3.125,79.375,3.375,85.725,15.25,165.1,387.35,14.75,374.65,762,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43436b,,,,12/2/2018,2018-2019,18,J,M,BOWIE,5.5,146,66.21315193,119,53.96825397,5,5,16.25,412.75,4.875,123.825,4,101.6,21.125,225.425,536.575,21.125,536.575,1073.15,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43442 ,,,,12/8/2018,2018-2019,18,J,M,BOWIE,2.5,104,47.16553288,82,37.18820862,3,2,10.25,260.35,3.875,98.425,3.875,98.425,14,196.85,355.6,14.875,377.825,733.425,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43446,,,,12/12/2018,2018-2019,18,J,F,BOWIE,2.5,92,41.72335601,70,31.74603175,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43447 ,,,,12/13/2018,2018-2019,18,J,M,BOWIE,0.5,73,33.10657596,50,22.67573696,1,1,,,,,,,,,,,,,N,Spike,31.84,28.3,33.19,35.645,19.26,29.17
,FB43448,,,,12/14/2018,2018-2019,18,J,F,BOWIE,3.5,108,48.97959184,85,38.54875283,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43451,,,,12/17/2018,2018-2019,18,J,F,BOWIE,4.5,98,44.44444444,74,33.5600907,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43459 ,,,,12/25/2018,2018-2019,18,J,M,BOWIE,7.5,135,61.2244898,115,52.15419501,5,5,16.5,419.1,3.5,88.9,3.375,85.725,19,174.625,482.6,19.5,495.3,977.9,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43464 ,,,,12/30/2018,2018-2019,18,J,M,BOWIE,5.5,144,65.30612245,119,53.96825397,4,4,16.875,428.625,4,101.6,4.25,107.95,18.75,209.55,476.25,21,533.4,1009.65,N,,31.84,28.3,33.19,35.645,19.26,29.17
,FB43434,,,,11/31/2018,2018-2019,18,J,F,BOWIE,3.5,84,38.0952381,64,29.02494331,,,,,,,,,,,,,,,N,,31.84,28.3,33.19,35.645,19.26,29.17
,B43750,,,,10/12/2019,2019-2020,19,K,M,BOWIE,4.5,169,76.64399093,147,66.66666667,4,5,16.75,425.45,4.625,117.475,4.375,111.125,20.75,228.6,527.05,22.25,565.15,1092.2,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43771,,,,11/2/2019,2019-2020,19,K,F,BOWIE,3.5,75,34.01360544,55,24.94331066,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B437789,,,,11/9/2019,2019-2020,19,K,M,BOWIE,4.5,143,64.85260771,113,51.24716553,4,4,12.5,317.5,4.875,123.825,4.5,114.3,16.125,238.125,409.575,17.625,447.675,857.25,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B43778b,,,,11/9/2019,2019-2020,19,K,M,BOWIE,5.5,155,70.29478458,112,50.79365079,5,3,16.25,412.75,3.375,85.725,3.375,85.725,17.5,171.45,444.5,10.875,276.225,720.725,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43778,,,,11/9/2019,2019-2020,19,K,F,BOWIE,5.5,72,32.65306122,68,30.83900227,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43779a,,,,11/10/2019,2019-2020,19,K,F,BOWIE,0.5,62,28.11791383,46,20.861678,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43779b,,,,11/10/2019,2019-2020,19,K,F,BOWIE,3.5,82,37.18820862,64,29.02494331,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43785,,,,11/16/2019,2019-2020,19,K,F,BOWIE,,70,31.74603175,58,26.30385488,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43786,,,,11/17/2019,2019-2020,19,K,F,BOWIE,2.5,75,34.01360544,55,24.94331066,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B43792 ,,,,11/23/2019,2019-2020,19,K,M,BOWIE,2.5,112,50.79365079,90,40.81632653,4,4,13,330.2,3,76.2,2.75,69.85,12.75,146.05,323.85,13.5,342.9,666.75,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43792,,,,11/23/2019,2019-2020,19,K,F,BOWIE,2.5,80,36.28117914,62,28.11791383,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B43793 ,,,,11/24/2019,2019-2020,19,K,M,BOWIE,0.5,52,23.58276644,36,16.32653061,1,1,,,,,,,,,,,,,N,Spike,27.82,31.84,28.3,33.19,35.645,19.26
,FB43793,,,,11/24/2019,2019-2020,19,K,F,BOWIE,4.5,60,27.21088435,60,27.21088435,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,FB43798,,,,11/29/2019,2019-2020,19,K,F,BOWIE,3.5,96,43.53741497,80,36.28117914,,,,,,,,,,,,,,,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B43806a,,,,12/7/2019,2019-2020,19,K,M,BOWIE,3.5,112,50.79365079,85,38.54875283,4,4,13.25,336.55,3.5,88.9,3.625,92.075,15.5,180.975,393.7,16.25,412.75,806.45,N,,27.82,31.84,28.3,33.19,35.645,19.26
,B43806b,,,,12/7/2019,2019-2020,19,K,M,BOWIE,2.5,110,49.88662132,87,39.45578231,4,4,13.375,339.725,2.875,73.025,3,76.2,15,149.225,381,15.25,387.35,768.35,N,,27.82,31.84,28.3,33.19,35.645,19.26
